raw_id,title_raw,title_norm,words_raw,decisions_raw,decisions_norm_json,num_aspects,label_signature,parse_issue,num_invalid_labels
6977,Jeera futures rise on export demand,Jeera futures rise on export demand,6,"{""Jeera"": ""positive""}","{""Jeera"": ""positive""}",1,positive,ok,0
6978,"Despite recession, ITDC registers profit","Despite recession, ITDC registers profit",5,"{""ITDC"": ""positive""}","{""ITDC"": ""positive""}",1,positive,ok,0
6979,Edelweiss maintains Buy on IRB Infrastructure,Edelweiss maintains Buy on IRB Infrastructure,6,"{""IRB Infrastructure"": ""positive"", ""Edelweiss"": ""neutral""}","{""Edelweiss"": ""neutral"", ""IRB Infrastructure"": ""positive""}",2,neutral+positive,ok,0
6980,Right to buy Infosys: Ambareesh Baliga,Right to buy Infosys: Ambareesh Baliga,6,"{""Infosys"": ""positive""}","{""Infosys"": ""positive""}",1,positive,ok,0
6981,Indraprastha Gas gains on government notification,Indraprastha Gas gains on government notification,6,"{""Indraprastha Gas"": ""positive""}","{""Indraprastha Gas"": ""positive""}",1,positive,ok,0
6982,iGate stock gallops despite warnings,iGate stock gallops despite warnings,5,"{""iGate"": ""positive""}","{""iGate"": ""positive""}",1,positive,ok,0
6983,HSIL looks attractive: Avinnash Gorakssakar,HSIL looks attractive: Avinnash Gorakssakar,5,"{""HSIL"": ""positive""}","{""HSIL"": ""positive""}",1,positive,ok,0
6984,RBS maintains 'Buy' on Hindalco,RBS maintains 'Buy' on Hindalco,5,"{""Hindalco"": ""positive"", ""RBS"": ""neutral""}","{""Hindalco"": ""positive"", ""RBS"": ""neutral""}",2,neutral+positive,ok,0
6985,Bofa-ML upgrades Hindalco Industries to 'buy',Bofa-ML upgrades Hindalco Industries to 'buy',6,"{""Hindalco Industries"": ""positive"", ""Bofa-ML"": ""neutral""}","{""Bofa-ML"": ""neutral"", ""Hindalco Industries"": ""positive""}",2,neutral+positive,ok,0
6986,Hedge funds thrive on macro bets,Hedge funds thrive on macro bets,6,"{""Hedge funds"": ""positive""}","{""Hedge funds"": ""positive""}",1,positive,ok,0
6987,"Deposit, credit growth lift HDFC Bank","Deposit, credit growth lift HDFC Bank",6,"{""HDFC Bank"": ""positive""}","{""HDFC Bank"": ""positive""}",1,positive,ok,0
6988,Muzaffarnagars Gur industry recovers post-riot,Muzaffarnagars Gur industry recovers post-riot,5,"{""Gur industry"": ""positive""}","{""Gur industry"": ""positive""}",1,positive,ok,0
6989,Guarseed futures gain on speculative buying,Guarseed futures gain on speculative buying,6,"{""Guarseed"": ""positive""}","{""Guarseed"": ""positive""}",1,positive,ok,0
6990,Guarseed futures hit daily upper limit,Guarseed futures hit daily upper limit,6,"{""Guarseed"": ""positive""}","{""Guarseed"": ""positive""}",1,positive,ok,0
6991,Groundnut oil strengthens on seasonal demand,Groundnut oil strengthens on seasonal demand,6,"{""Groundnut oil"": ""positive""}","{""Groundnut oil"": ""positive""}",1,positive,ok,0
6992,Positive on Grasim: Sonam Udasi,Positive on Grasim: Sonam Udasi,5,"{""Grasim"": ""positive""}","{""Grasim"": ""positive""}",1,positive,ok,0
6993,Gold rises before jobs data,Gold rises before jobs data,5,"{""Gold"": ""positive""}","{""Gold"": ""positive""}",1,positive,ok,0
6994,GCPL shares gain on RBI move,GCPL shares gain on RBI move,6,"{""GCPL"": ""positive"", ""RBI"": ""neutral""}","{""GCPL"": ""positive"", ""RBI"": ""neutral""}",2,neutral+positive,ok,0
6995,Firstsource Solutions Q3 net jumps three-fold,Firstsource Solutions Q3 net jumps three-fold,6,"{""Firstsource Solutions"": ""positive""}","{""Firstsource Solutions"": ""positive""}",1,positive,ok,0
6996,Edible oils strengthen on millers buying,Edible oils strengthen on millers buying,6,"{""Edible oils"": ""positive""}","{""Edible oils"": ""positive""}",1,positive,ok,0
6997,Duncans surges after 50% stake sale,Duncans surges after 50% stake sale,6,"{""Duncans"": ""positive""}","{""Duncans"": ""positive""}",1,positive,ok,0
6998,DQE signs licensing deal;stk rallies,DQE signs licensing deal;stk rallies,5,"{""DQE"": ""positive""}","{""DQE"": ""positive""}",1,positive,ok,0
6999,Nomura retains buy on Dish TV,Nomura retains buy on Dish TV,6,"{""Dish TV"": ""positive"", ""Nomura"": ""neutral""}","{""Dish TV"": ""positive"", ""Nomura"": ""neutral""}",2,neutral+positive,ok,0
7000,Diamond Power July-Sept net jumps 66%,Diamond Power July-Sept net jumps 66%,6,"{""Diamond"": ""positive""}","{""Diamond"": ""positive""}",1,positive,ok,0
7001,DHFL looks promising: Prakash Diwan,DHFL looks promising: Prakash Diwan,5,"{""DHFL"": ""positive""}","{""DHFL"": ""positive""}",1,positive,ok,0
7002,DHFL winning back investors trust,DHFL winning back investors trust,5,"{""DHFL"": ""positive""}","{""DHFL"": ""positive""}",1,positive,ok,0
7003,Den demerger talk lifts stock,Den demerger talk lifts stock,5,"{""Den"": ""positive""}","{""Den"": ""positive""}",1,positive,ok,0
7004,Leisure revenue buoys Cox & Kings,Leisure revenue buoys Cox & Kings,6,"{""Cox & Kings"": ""positive""}","{""Cox & Kings"": ""positive""}",1,positive,ok,0
7005,Copper recovers on global cues,Copper recovers on global cues,5,"{""Copper"": ""positive""}","{""Copper"": ""positive""}",1,positive,ok,0
7006,Copper rises 0.22% on spot demand,Copper rises 0.22% on spot demand,6,"{""Copper"": ""positive""}","{""Copper"": ""positive""}",1,positive,ok,0
7007,Copper rises 0.94% on global cues,Copper rises 0.94% on global cues,6,"{""Copper"": ""positive""}","{""Copper"": ""positive""}",1,positive,ok,0
7008,Selected commodities moved up,Selected commodities moved up,4,"{""commodities"": ""positive""}","{""commodities"": ""positive""}",1,positive,ok,0
7009,Commexes turnover surges 55%,Commexes turnover surges 55%,4,"{""Commexes"": ""positive""}","{""Commexes"": ""positive""}",1,positive,ok,0
7010,"Cognizant beats St, net zooms 43%","Cognizant beats St, net zooms 43%",6,"{""Cognizant"": ""positive""}","{""Cognizant"": ""positive""}",1,positive,ok,0
7011,Coal India shares rise almost 5%,Coal India shares rise almost 5%,6,"{""Coal India"": ""positive""}","{""Coal India"": ""positive""}",1,positive,ok,0
7012,Centum Learning gets funds from Mayfield,Centum Learning gets funds from Mayfield,6,"{""Centum Learning"": ""positive"", ""Mayfield"": ""neutral""}","{""Centum Learning"": ""positive"", ""Mayfield"": ""neutral""}",2,neutral+positive,ok,0
7013,Invest in Cement stocks: Ashwani Gujral,Invest in Cement stocks: Ashwani Gujral,6,"{""Cement stocks"": ""positive""}","{""Cement stocks"": ""positive""}",1,positive,ok,0
7014,Mid-cap cement stocks back in demand,Mid-cap cement stocks back in demand,6,"{""Mid-cap cement stocks"": ""positive""}","{""Mid-cap cement stocks"": ""positive""}",1,positive,ok,0
7015,Cement companies rally on Holcim-Lafarge merger,Cement companies rally on Holcim-Lafarge merger,6,"{""Cement companies"": ""positive"", ""Holcim-Lafarge"": ""neutral""}","{""Cement companies"": ""positive"", ""Holcim-Lafarge"": ""neutral""}",2,neutral+positive,ok,0
7016,Caustic soda rises on industrial demand,Caustic soda rises on industrial demand,6,"{""Caustic soda"": ""positive""}","{""Caustic soda"": ""positive""}",1,positive,ok,0
7017,Caustic soda rises on tight supply,Caustic soda rises on tight supply,6,"{""Caustic soda"": ""positive""}","{""Caustic soda"": ""positive""}",1,positive,ok,0
7018,Caustic soda rises on tight supply,Caustic soda rises on tight supply,6,"{""Caustic soda"": ""positive""}","{""Caustic soda"": ""positive""}",1,positive,ok,0
7019,Castorseed futures recover on short covering,Castorseed futures recover on short covering,6,"{""Castorseed"": ""positive""}","{""Castorseed"": ""positive""}",1,positive,ok,0
7020,Castorseed futures rise on fresh buying,Castorseed futures rise on fresh buying,6,"{""Castorseed"": ""positive""}","{""Castorseed"": ""positive""}",1,positive,ok,0
7021,"Dip in capital goods price would make them attractive for longer term: Prakash Diwan, Asit C. Mehta Investment Intermediates Ltd.","Dip in capital goods price would make them attractive for longer term: Prakash Diwan, Asit C. Mehta Investment Intermediates Ltd.",20,"{""capital goods"": ""positive"", ""Asit C. Mehta Investment Intermediates Ltd."": ""neutral""}","{""Asit C. Mehta Investment Intermediates Ltd."": ""neutral"", ""capital goods"": ""positive""}",2,neutral+positive,ok,0
7022,Camlin is an outperformer: Deepak Mohoni,Camlin is an outperformer: Deepak Mohoni,6,"{""Camlin"": ""positive""}","{""Camlin"": ""positive""}",1,positive,ok,0
7023,Brokerage stocks looking good: Hemen Kapadia,Brokerage stocks looking good: Hemen Kapadia,6,"{""Brokerage stocks"": ""positive""}","{""Brokerage stocks"": ""positive""}",1,positive,ok,0
7024,BHEL is a buy: Deepak Mohoni,BHEL is a buy: Deepak Mohoni,6,"{""BHEL"": ""positive""}","{""BHEL"": ""positive""}",1,positive,ok,0
7025,BASF India: New Plant boosts valuation,BASF India: New Plant boosts valuation,6,"{""BASF India"": ""positive""}","{""BASF India"": ""positive""}",1,positive,ok,0
7026,Base metals strengthen on global cues,Base metals strengthen on global cues,6,"{""Base metals"": ""positive""}","{""Base metals"": ""positive""}",1,positive,ok,0
7027,Bajaj Finserv pretty attractive: Hemang Jani,Bajaj Finserv pretty attractive: Hemang Jani,6,"{""Bajaj Finserv"": ""positive""}","{""Bajaj Finserv"": ""positive""}",1,positive,ok,0
7028,Ashoka Buildcon shares surge over 15%,Ashoka Buildcon shares surge over 15%,6,"{""Ashoka Buildcon"": ""positive""}","{""Ashoka Buildcon"": ""positive""}",1,positive,ok,0
7029,Arshiya International in strong uptrend: Ventura,Arshiya International in strong uptrend: Ventura,6,"{""Arshiya International"": ""positive""}","{""Arshiya International"": ""positive""}",1,positive,ok,0
7030,Argentina makes $1 billion bond payment,Argentina makes $1 billion bond payment,6,"{""Argentina"": ""positive""}","{""Argentina"": ""positive""}",1,positive,ok,0
7031,Almond rises on fresh buying,Almond rises on fresh buying,5,"{""Almond"": ""positive""}","{""Almond"": ""positive""}",1,positive,ok,0
7032,Birla Shlokas valuations look expensive,Birla Shlokas valuations look expensive,5,"{""Birla Shlokas"": ""negative""}","{""Birla Shlokas"": ""negative""}",1,negative,ok,0
7033,Bharati Shipyard declared 30% dividend,Bharati Shipyard declared 30% dividend,5,"{""Bharati Shipyard"": ""negative""}","{""Bharati Shipyard"": ""negative""}",1,negative,ok,0
7034,10-yr bond yield rises on profit-taking,10-yr bond yield rises on profit-taking,6,"{""10-yr bond"": ""positive""}","{""10-yr bond"": ""positive""}",1,positive,ok,0
7035,5 outperformers in today's lacklustre market,5 outperformers in today's lacklustre market,6,"{""market"": ""neutral""}","{""market"": ""neutral""}",1,neutral,ok,0
7036,Egypt Suez Canal May revenue rises,Egypt Suez Canal May revenue rises,6,"{""Egypt Suez Canal"": ""positive""}","{""Egypt Suez Canal"": ""positive""}",1,positive,ok,0
7037,Exporters gain on US Fed's optimism,Exporters gain on US Fed's optimism,6,"{""Exporters"": ""positive""}","{""Exporters"": ""positive""}",1,positive,ok,0
7038,Smaller realty companies outperform bigger names,Smaller realty companies outperform bigger names,6,"{""Smaller realty companies"": ""positive""}","{""Smaller realty companies"": ""positive""}",1,positive,ok,0
7039,Smaller stocks doing well: Ashwani Gujral,Smaller stocks doing well: Ashwani Gujral,6,"{""Smaller stocks"": ""positive""}","{""Smaller stocks"": ""positive""}",1,positive,ok,0
7040,World stocks inch towards all-time high,World stocks inch towards all-time high,6,"{""World stocks"": ""positive""}","{""World stocks"": ""positive""}",1,positive,ok,0
7041,Yen rises on global economy worries,Yen rises on global economy worries,6,"{""Yen"": ""positive""}","{""Yen"": ""positive""}",1,positive,ok,0
7042,"22,715 new all-time closing high for Sensex","22,715 new all-time closing high for Sensex",7,"{""Sensex"": ""positive""}","{""Sensex"": ""positive""}",1,positive,ok,0
7043,4900-4930 support level for Nifty: Devang Visaria,4900-4930 support level for Nifty: Devang Visaria,7,"{""Nifty"": ""positive""}","{""Nifty"": ""positive""}",1,positive,ok,0
7044,Aanjaneya has been rising steadily: Deepak Mohoni,Aanjaneya has been rising steadily: Deepak Mohoni,7,"{""Aanjaneya"": ""positive""}","{""Aanjaneya"": ""positive""}",1,positive,ok,0
7045,Alembic demerges pharma unit; stock up 15%,Alembic demerges pharma unit; stock up 15%,7,"{""Alembic"": ""positive""}","{""Alembic"": ""positive""}",1,positive,ok,0
7046,Almond futures gain 0.32% on spot demand,Almond futures gain 0.32% on spot demand,7,"{""Almond"": ""positive""}","{""Almond"": ""positive""}",1,positive,ok,0
7047,Alstom investors should wait and watch: Analysts,Alstom investors should wait and watch: Analysts,7,"{""Alstom"": ""positive""}","{""Alstom"": ""positive""}",1,positive,ok,0
7048,"Aluminium rises on global cues, spot demand","Aluminium rises on global cues, spot demand",7,"{""Aluminium"": ""positive""}","{""Aluminium"": ""positive""}",1,positive,ok,0
7049,"Arvind gains on strong business outlook, valuation","Arvind gains on strong business outlook, valuation",7,"{""Arvind"": ""positive""}","{""Arvind"": ""positive""}",1,positive,ok,0
7050,Asia stocks supported as China factories revive,Asia stocks supported as China factories revive,7,"{""Asia stocks"": ""positive"", ""China factories"": ""positive""}","{""Asia stocks"": ""positive"", ""China factories"": ""positive""}",2,positive,ok,0
7051,Asian shares firm after sound US data,Asian shares firm after sound US data,7,"{""Asian shares"": ""positive""}","{""Asian shares"": ""positive""}",1,positive,ok,0
7052,Bata India is a buy: Deepak Mohini,Bata India is a buy: Deepak Mohini,7,"{""Bata India"": ""positive""}","{""Bata India"": ""positive""}",1,positive,ok,0
7053,Bhushan Steel rallies; lenders approve loan restructuring,Bhushan Steel rallies; lenders approve loan restructuring,7,"{""Bhushan Steel"": ""positive""}","{""Bhushan Steel"": ""positive""}",1,positive,ok,0
7054,Bonds up on delayed rate increase speculation,Bonds up on delayed rate increase speculation,7,"{""Bonds"": ""positive""}","{""Bonds"": ""positive""}",1,positive,ok,0
7055,Brent firms above $108 on Ukraine tensions,Brent firms above $108 on Ukraine tensions,7,"{""Brent"": ""positive""}","{""Brent"": ""positive""}",1,positive,ok,0
7056,BRFL is a good buy: Sandeep Wagle,BRFL is a good buy: Sandeep Wagle,7,"{""BRFL"": ""positive""}","{""BRFL"": ""positive""}",1,positive,ok,0
7057,Buoyant StanChart helps Europe stocks bounce back,Buoyant StanChart helps Europe stocks bounce back,7,"{""StanChart"": ""positive"", ""Europe stocks"": ""positive""}","{""Europe stocks"": ""positive"", ""StanChart"": ""positive""}",2,positive,ok,0
7058,Castor seed future up on fresh buying,Castor seed future up on fresh buying,7,"{""Castor seed"": ""positive""}","{""Castor seed"": ""positive""}",1,positive,ok,0
7059,Castrol India shares surge 9% on bourses,Castrol India shares surge 9% on bourses,7,"{""Castrol India"": ""positive""}","{""Castrol India"": ""positive""}",1,positive,ok,0
7060,Cement may attract some buying: Deepak Mohoni,Cement may attract some buying: Deepak Mohoni,7,"{""Cement"": ""positive""}","{""Cement"": ""positive""}",1,positive,ok,0
7061,Chana futures extend gains on rising demand,Chana futures extend gains on rising demand,7,"{""Chana"": ""positive""}","{""Chana"": ""positive""}",1,positive,ok,0
7062,Chettinad Cement promoters hike stake to 94.48%,Chettinad Cement promoters hike stake to 94.48%,7,"{""Chettinad Cement"": ""positive""}","{""Chettinad Cement"": ""positive""}",1,positive,ok,0
7063,China's yuan edges up on PBOC guidance,China's yuan edges up on PBOC guidance,7,"{""yuan"": ""positive""}","{""yuan"": ""positive""}",1,positive,ok,0
7064,Cipla: Move to enter biotech looks opportune,Cipla: Move to enter biotech looks opportune,7,"{""Cipla"": ""positive""}","{""Cipla"": ""positive""}",1,positive,ok,0
7065,City Union Bank H1 PAT rises 13.17%,City Union Bank H1 PAT rises 13.17%,7,"{""City Union Bank"": ""positive""}","{""City Union Bank"": ""positive""}",1,positive,ok,0
7066,Clariant India a defensive bet: Shahina Mukadam,Clariant India a defensive bet: Shahina Mukadam,7,"{""Clariant India"": ""positive""}","{""Clariant India"": ""positive""}",1,positive,ok,0
7067,Coal India 34% subscribed on Day 1,Coal India 34% subscribed on Day 1,7,"{""Coal India"": ""positive""}","{""Coal India"": ""positive""}",1,positive,ok,0
